,Id,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Terrace,Garden,State,Facades,Locality_encoded,Type_encoded,SubType_encoded,Prov_encoded,Region_encoded,Is_On_Coast,GDP,Avg_rent,Avg price,Bedrooms_per_area
10110,11050114,355000,3,142,1,1,0,1,0,66,0,3,0,0,0,62123,950.0,2546,0.02112676056338028
10111,11048846,377923,3,125,0,1,0,2,0,682,0,3,2,0,0,51731,1013.0,2841,0.024
10112,11046991,985000,2,70,0,1,0,6,0,535,0,3,5,0,0,52323,950.0,2888,0.02857142857142857
10113,11045258,545000,4,181,1,1,0,1,2,234,0,3,6,2,0,90459,1205.0,3323,0.022099447513812154
10114,11042644,625000,3,161,0,1,0,2,3,704,0,3,0,0,0,62123,950.0,2546,0.018633540372670808
10115,11041426,449000,6,315,0,0,1,3,3,474,1,0,0,0,0,62123,950.0,2546,0.01904761904761905
10116,11040226,495000,4,90,0,1,0,2,4,704,0,3,0,0,0,62123,950.0,2546,0.044444444444444446
10117,11038614,373000,4,190,1,0,1,1,2,480,1,0,3,0,0,98189,1000.0,2577,0.021052631578947368
10118,11037536,575000,2,180,0,1,1,3,3,354,1,0,2,0,0,51731,1013.0,2841,0.011111111111111112
10119,11036922,440000,3,116,1,1,0,1,0,66,0,3,0,0,0,62123,950.0,2546,0.02586206896551724
10120,11036918,360000,2,89,1,1,0,1,0,66,0,3,0,0,0,62123,950.0,2546,0.02247191011235955
10121,11034445,299750,3,107,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.028037383177570093
10122,11034444,277950,2,99,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.020202020202020204
10123,11034443,229750,2,81,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.024691358024691357
10124,11034442,244500,2,87,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.022988505747126436
10125,11034441,299750,3,107,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.028037383177570093
10126,11034440,462100,3,169,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.01775147928994083
10127,11034439,269750,2,96,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.020833333333333332
10128,11034438,268850,2,96,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.020833333333333332
10129,11034436,518500,3,194,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.015463917525773196
10130,11034435,199750,1,73,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.0136986301369863
10131,11034434,249750,2,88,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.022727272727272728
10132,11034431,249750,2,90,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.022222222222222223
10133,11034430,199750,1,72,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.013888888888888888
10134,11034429,406750,2,144,1,1,0,1,0,218,0,3,5,0,0,52323,950.0,2888,0.013888888888888888
10135,11032761,269000,1,66,0,1,0,1,4,164,0,3,0,0,0,62123,950.0,2546,0.015151515151515152
10136,11032737,210000,4,320,0,1,0,2,2,565,1,2,1,1,0,36940,759.0,1618,0.0125
10137,11031966,549000,3,165,1,1,0,1,2,772,0,3,6,2,0,90459,1205.0,3323,0.01818181818181818
10138,11028009,335000,3,110,1,1,0,1,2,743,0,3,6,2,0,90459,1205.0,3323,0.02727272727272727
10139,11026403,595000,2,55,1,0,0,6,2,535,0,3,5,0,0,52323,950.0,2888,0.03636363636363636
10140,11026333,325000,3,164,0,1,0,1,3,164,0,10,0,0,0,62123,950.0,2546,0.018292682926829267
10141,11025608,252000,1,76,0,1,0,2,0,585,0,3,5,0,0,52323,950.0,2888,0.013157894736842105
10142,11021621,269000,3,110,0,1,0,3,0,663,0,6,5,0,1,52323,950.0,2888,0.02727272727272727
10143,11021404,290000,5,269,1,1,1,4,2,413,1,0,9,1,0,21155,1013.0,2729,0.01858736059479554
10144,11017678,899000,2,62,1,1,0,3,0,535,0,3,5,0,0,52323,950.0,2888,0.03225806451612903
10145,11014049,725000,9,532,0,1,0,5,4,296,1,0,0,0,0,62123,950.0,2546,0.016917293233082706
10146,11011607,300000,6,233,0,0,0,7,0,68,0,10,7,1,0,7887,759.0,1985,0.02575107296137339
10147,11011606,300000,6,233,0,0,0,7,0,68,0,3,7,1,0,7887,759.0,1985,0.02575107296137339
10148,11008806,450000,3,105,1,1,0,1,0,743,0,3,6,2,0,90459,1205.0,3323,0.02857142857142857
10149,11008804,895000,4,300,1,1,1,1,4,676,1,0,2,0,0,51731,1013.0,2841,0.013333333333333334
10150,11008721,279382,1,72,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.013888888888888888
10151,11008720,281472,1,72,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.013888888888888888
10152,11008719,281005,1,73,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.0136986301369863
10153,11008718,278839,1,73,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.0136986301369863
10154,11008717,336793,2,86,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.023255813953488372
10155,11008716,340769,2,86,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.023255813953488372
10156,11008715,324309,2,86,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.023255813953488372
10157,11008713,271137,1,73,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.0136986301369863
10158,11008712,355054,2,95,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.021052631578947368
10159,11008711,279768,1,74,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.013513513513513514
10160,11008710,281005,1,73,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.0136986301369863
10161,11008709,342597,2,88,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.022727272727272728
10162,11008708,332965,2,86,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.023255813953488372
10163,11008707,272248,1,73,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.0136986301369863
10164,11008706,349777,2,95,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.021052631578947368
10165,11008705,273488,1,73,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.0136986301369863
10166,11008704,336034,2,90,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.022222222222222223
10167,11008703,271137,1,73,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.0136986301369863
10168,11008702,281776,1,74,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.013513513513513514
10169,11008701,281490,1,73,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.0136986301369863
10170,11008700,281005,1,73,1,1,0,1,0,573,0,3,2,0,0,51731,1013.0,2841,0.0136986301369863
10171,11006145,499000,6,378,1,0,0,2,4,759,1,1,3,0,0,98189,1000.0,2577,0.015873015873015872
10172,11004073,320000,3,468,1,0,1,5,3,23,1,0,10,1,0,34715,759.0,1949,0.00641025641025641
10173,10998177,449500,3,157,1,1,0,3,0,549,0,3,4,0,0,31766,,2193,0.01910828025477707
10174,10998176,349500,3,118,1,1,0,2,0,549,0,3,4,0,0,31766,,2193,0.025423728813559324
10175,10998175,299500,3,105,1,1,0,3,0,549,0,3,4,0,0,31766,,2193,0.02857142857142857
10176,10998174,329500,3,115,1,1,0,2,0,549,0,3,4,0,0,31766,,2193,0.02608695652173913
10177,10998172,329500,3,115,1,1,1,2,0,549,0,3,4,0,0,31766,,2193,0.02608695652173913
10178,10998122,294500,2,105,1,1,1,3,4,549,0,3,4,0,0,31766,,2193,0.01904761904761905
10179,10998065,239500,1,83,1,1,1,2,0,549,0,3,4,0,0,31766,,2193,0.012048192771084338
10180,10996352,717750,3,172,0,0,0,2,0,628,0,8,1,1,0,36940,759.0,1618,0.01744186046511628
10181,10996351,748560,3,192,0,0,0,2,0,628,0,8,1,1,0,36940,759.0,1618,0.015625
10182,10996349,787720,4,214,0,0,0,2,0,628,0,8,1,1,0,36940,759.0,1618,0.018691588785046728
10183,10996348,737230,4,178,0,0,0,2,0,628,0,8,1,1,0,36940,759.0,1618,0.02247191011235955
10184,10994023,575000,2,75,0,0,0,3,2,535,0,3,5,0,0,52323,950.0,2888,0.02666666666666667
10185,10993154,285000,3,241,1,1,1,4,3,721,1,0,0,0,0,62123,950.0,2546,0.012448132780082987
10186,10989614,546163,4,160,0,0,0,2,0,628,0,8,1,1,0,36940,759.0,1618,0.025
10187,10989606,588118,3,163,0,0,0,2,0,628,0,8,1,1,0,36940,759.0,1618,0.018404907975460124
10188,10989605,649258,3,190,0,0,0,2,0,628,0,8,1,1,0,36940,759.0,1618,0.015789473684210527
10189,10989604,356643,2,97,0,0,0,2,0,628,0,8,1,1,0,36940,759.0,1618,0.020618556701030927
10190,10989603,355938,2,95,0,0,0,2,0,628,0,8,1,1,0,36940,759.0,1618,0.021052631578947368
10191,10989583,326500,3,106,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02830188679245283
10192,10989582,416630,3,128,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.0234375
10193,10989566,285820,2,84,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023809523809523808
10194,10989565,265660,2,79,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02531645569620253
10195,10989564,291610,2,94,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02127659574468085
10196,10989563,265985,2,89,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02247191011235955
10197,10989562,285875,2,85,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023529411764705882
10198,10989551,321500,3,106,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02830188679245283
10199,10989533,280820,2,84,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023809523809523808
10200,10989532,260660,2,79,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02531645569620253
10201,10989531,286610,2,94,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02127659574468085
10202,10989530,260985,2,89,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02247191011235955
10203,10989529,281300,2,85,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023529411764705882
10204,10989528,275745,2,82,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.024390243902439025
10205,10989527,271220,2,85,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023529411764705882
10206,10989526,260765,2,89,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02247191011235955
10207,10989525,250825,2,79,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02531645569620253
10208,10989524,275870,2,92,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.021739130434782608
10209,10989523,265800,2,84,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023809523809523808
10210,10989522,255625,2,78,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02564102564102564
10211,10989514,316500,3,106,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02830188679245283
10212,10988471,137500,1,28,1,1,0,1,4,719,0,3,6,2,0,90459,1205.0,3323,0.03571428571428571
10213,10987957,175000,4,194,1,1,1,5,2,704,1,0,0,0,0,62123,950.0,2546,0.020618556701030927
10214,10987243,275820,2,84,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023809523809523808
10215,10987242,255660,2,79,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02531645569620253
10216,10987241,281610,2,94,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02127659574468085
10217,10987240,255765,2,89,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02247191011235955
10218,10987239,276300,2,85,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023529411764705882
10219,10987238,270745,2,82,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.024390243902439025
10220,10987236,266220,2,85,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023529411764705882
10221,10987235,255985,2,89,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02247191011235955
10222,10987234,245825,2,79,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02531645569620253
10223,10987233,270960,2,92,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.021739130434782608
10224,10987232,260800,2,84,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.023809523809523808
10225,10987231,250625,2,78,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02564102564102564
10226,10987219,216350,1,68,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.014705882352941176
10227,10987218,216365,1,68,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.014705882352941176
10228,10987213,211365,1,68,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.014705882352941176
10229,10987212,211350,1,68,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.014705882352941176
10230,10987211,206110,1,68,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.014705882352941176
10231,10987171,206350,1,68,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.014705882352941176
10232,10987170,206365,1,68,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.014705882352941176
10233,10987169,196110,1,68,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.014705882352941176
10234,10987168,215615,1,72,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.013888888888888888
10235,10987167,175610,1,50,0,0,0,2,0,628,0,3,1,1,0,36940,759.0,1618,0.02
10236,10987156,327335,3,106,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.02830188679245283
10237,10987155,347335,3,111,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.02702702702702703
10238,10987124,286040,2,78,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.02564102564102564
10239,10987123,281025,2,79,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.02531645569620253
10240,10987122,296080,2,89,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.02247191011235955
10241,10987121,296550,2,85,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.023529411764705882
10242,10987120,281025,2,82,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.024390243902439025
10243,10987119,281395,2,91,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.02197802197802198
10244,10987118,286225,2,89,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.02247191011235955
10245,10987117,291425,2,92,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.021739130434782608
10246,10987116,286360,2,84,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.023809523809523808
10247,10987115,256025,2,72,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.027777777777777776
10248,10987097,196685,1,68,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.014705882352941176
10249,10987096,226495,1,68,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.014705882352941176
10250,10987095,247135,1,74,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.013513513513513514
10251,10987094,216400,1,68,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.014705882352941176
10252,10987093,236795,1,69,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.014492753623188406
10253,10987092,232135,1,72,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.013888888888888888
10254,10987091,185915,1,50,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.02
10255,10987090,195995,1,55,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.01818181818181818
10256,10987089,226875,1,74,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.013513513513513514
10257,10987088,221745,1,70,0,0,1,2,0,628,0,7,1,1,0,36940,759.0,1618,0.014285714285714285
10258,10984832,476250,2,127,0,1,0,2,0,794,0,3,2,0,0,51731,1013.0,2841,0.015748031496062992
10259,10984440,403450,3,117,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02564102564102564
10260,10984439,341450,2,89,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02247191011235955
10261,10984435,396450,2,105,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.01904761904761905
10262,10984434,249350,1,65,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.015384615384615385
10263,10984433,395950,2,97,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.020618556701030927
10264,10984432,428350,3,132,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.022727272727272728
10265,10984431,426050,3,131,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.022900763358778626
10266,10984429,268350,1,79,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.012658227848101266
10267,10984428,218750,1,59,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.01694915254237288
10268,10984427,364650,2,106,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.018867924528301886
10269,10984426,261350,1,69,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.014492753623188406
10270,10984425,416450,2,110,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.01818181818181818
10271,10984424,330850,2,91,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02197802197802198
10272,10984423,264350,1,65,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.015384615384615385
10273,10984422,265050,1,66,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.015151515151515152
10274,10984419,343850,2,92,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.021739130434782608
10275,10984417,368250,2,106,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.018867924528301886
10276,10984416,261250,1,69,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.014492753623188406
10277,10984415,423350,2,110,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.01818181818181818
10278,10984414,330450,2,91,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02197802197802198
10279,10984413,263350,1,65,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.015384615384615385
10280,10984412,263850,1,66,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.015151515151515152
10281,10984410,320850,2,88,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.022727272727272728
10282,10984409,197650,1,49,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02040816326530612
10283,10984408,363950,2,106,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.018867924528301886
10284,10984406,375950,2,101,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.019801980198019802
10285,10984405,331150,2,91,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02197802197802198
10286,10984403,197650,1,49,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02040816326530612
10287,10984401,230450,1,52,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.019230769230769232
10288,10984400,425550,3,131,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.022900763358778626
10289,10984399,425050,3,132,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.022727272727272728
10290,10984398,332750,2,91,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02197802197802198
10291,10984397,327950,2,91,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02197802197802198
10292,10984395,327450,2,91,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.02197802197802198
10293,10984394,331450,2,90,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.022222222222222223
10294,10984393,254750,1,68,0,1,0,2,0,2,0,3,4,0,0,31766,,2193,0.014705882352941176
10295,10984392,352850,2,99,0,1,1,2,0,2,0,3,4,0,0,31766,,2193,0.020202020202020204
10296,10983250,699000,4,386,1,0,0,5,4,345,1,0,0,0,0,62123,950.0,2546,0.010362694300518135
10297,10981721,460000,2,157,0,1,0,5,0,649,1,0,0,0,0,62123,950.0,2546,0.012738853503184714
10298,10980951,220000,2,78,1,0,0,1,2,606,0,3,0,0,0,62123,950.0,2546,0.02564102564102564
10299,10979538,229000,3,150,0,1,1,2,3,554,1,0,10,1,0,34715,759.0,1949,0.02
10300,10978691,210000,4,320,0,1,0,2,2,565,0,10,1,1,0,36940,759.0,1618,0.0125
10301,10978581,750000,4,128,0,0,0,4,2,535,1,2,5,0,0,52323,950.0,2888,0.03125
10302,10977843,390000,1,77,1,0,0,3,2,346,0,3,6,2,0,90459,1205.0,3323,0.012987012987012988
10303,10968435,229000,3,150,0,1,1,2,3,554,1,0,10,1,0,34715,759.0,1949,0.02
10304,10966215,279000,6,360,1,0,0,2,3,75,1,0,7,1,0,7887,759.0,1985,0.016666666666666666
10305,10965236,285000,2,112,1,0,0,1,2,368,0,3,6,2,0,90459,1205.0,3323,0.017857142857142856
10306,10965164,345000,1,53,1,0,0,6,2,234,0,3,6,2,0,90459,1205.0,3323,0.018867924528301886
10307,10965162,345000,0,58,1,0,0,6,2,234,0,5,6,2,0,90459,1205.0,3323,0.0
10308,10965160,335000,0,58,1,0,0,6,2,234,0,5,6,2,0,90459,1205.0,3323,0.0
10309,10965159,325000,1,53,1,0,0,6,2,234,0,3,6,2,0,90459,1205.0,3323,0.018867924528301886
10310,10961464,219000,3,105,0,1,0,4,3,32,0,3,6,2,0,90459,1205.0,3323,0.02857142857142857
10311,10960122,195000,2,109,1,0,0,4,0,332,1,0,0,0,0,62123,950.0,2546,0.01834862385321101
10312,10959477,50000,2,123,0,0,0,7,1,412,1,0,10,1,0,34715,759.0,1949,0.016260162601626018
10313,10957552,335000,4,176,0,0,0,2,0,473,1,0,5,0,0,52323,950.0,2888,0.022727272727272728
10314,10957549,335000,3,179,0,0,0,2,0,473,1,0,5,0,0,52323,950.0,2888,0.01675977653631285
10315,10957547,335000,4,176,0,0,0,2,0,473,1,0,5,0,0,52323,950.0,2888,0.022727272727272728
10316,10957419,159000,2,75,0,1,0,5,0,544,0,3,5,0,0,52323,950.0,2888,0.02666666666666667
10317,10952156,422500,2,91,1,1,0,3,0,180,0,3,5,0,1,52323,950.0,2888,0.02197802197802198
10318,10945226,499000,3,210,1,1,0,3,4,759,0,8,3,0,0,98189,1000.0,2577,0.014285714285714285
10319,10944013,229000,1,240,1,1,0,1,0,267,1,0,10,1,0,34715,759.0,1949,0.004166666666666667
10320,10942732,560000,8,583,1,1,0,1,2,221,1,2,1,1,0,36940,759.0,1618,0.0137221269296741
10321,10930067,355000,4,160,0,0,0,1,2,352,1,2,10,1,0,34715,759.0,1949,0.025
10322,10929259,179000,2,80,1,0,0,5,0,226,0,3,5,0,1,52323,950.0,2888,0.025
10323,10924605,280000,2,120,0,1,0,5,4,493,1,0,1,1,0,36940,759.0,1618,0.016666666666666666
10324,10924141,395000,2,131,1,1,0,1,2,719,0,8,6,2,0,90459,1205.0,3323,0.015267175572519083
10325,10920137,550000,3,135,1,1,0,3,0,740,0,3,6,2,0,90459,1205.0,3323,0.022222222222222223
10326,10915744,274000,1,88,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.011363636363636364
10327,10915743,314000,2,98,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.02040816326530612
10328,10915742,314000,2,99,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.020202020202020204
10329,10915740,304000,2,99,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.020202020202020204
10330,10915738,319000,2,108,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.018518518518518517
10331,10915737,299000,2,101,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.019801980198019802
10332,10915734,289000,2,99,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.020202020202020204
10333,10915732,289000,2,100,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.02
10334,10915731,304000,2,105,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.01904761904761905
10335,10915730,409000,3,136,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.022058823529411766
10336,10915729,404000,3,119,0,1,0,2,0,227,0,3,3,0,0,98189,1000.0,2577,0.025210084033613446
10337,10914348,295000,2,130,1,1,1,5,3,571,1,11,9,1,0,21155,1013.0,2729,0.015384615384615385
10338,10913790,270000,1,82,0,1,0,2,0,357,0,3,0,0,0,62123,950.0,2546,0.012195121951219513
10339,10913789,315000,2,94,0,1,0,2,0,357,0,3,0,0,0,62123,950.0,2546,0.02127659574468085
10340,10913788,375000,3,115,0,1,0,2,0,357,0,3,0,0,0,62123,950.0,2546,0.02608695652173913
10341,10913786,280000,1,77,0,1,0,2,0,357,0,3,0,0,0,62123,950.0,2546,0.012987012987012988
10342,10913785,305000,2,90,0,1,0,2,0,357,0,3,0,0,0,62123,950.0,2546,0.022222222222222223
10343,10913779,285000,1,82,0,1,0,2,0,357,0,3,0,0,0,62123,950.0,2546,0.012195121951219513
10344,10913778,325000,2,94,0,1,0,2,0,357,0,3,0,0,0,62123,950.0,2546,0.02127659574468085
10345,10904457,990000,2,89,0,1,0,4,0,535,0,3,5,0,0,52323,950.0,2888,0.02247191011235955
10346,10904175,850000,3,142,0,0,0,2,0,761,0,6,6,2,0,90459,1205.0,3323,0.02112676056338028
10347,10904155,880000,3,150,1,0,0,2,0,761,0,6,6,2,0,90459,1205.0,3323,0.02
10348,10904122,972000,3,162,1,0,1,2,0,761,0,6,6,2,0,90459,1205.0,3323,0.018518518518518517
10349,10904080,485000,1,81,1,0,0,2,0,761,0,3,6,2,0,90459,1205.0,3323,0.012345679012345678
10350,10903076,499000,2,140,1,1,0,2,2,540,0,8,3,0,0,98189,1000.0,2577,0.014285714285714285
10351,10897959,327300,3,212,0,0,0,2,2,318,1,0,9,1,0,21155,1013.0,2729,0.014150943396226415
10352,10897958,340800,3,235,0,0,0,2,2,318,1,0,9,1,0,21155,1013.0,2729,0.01276595744680851
10353,10897957,327300,3,212,0,0,0,2,2,318,1,0,9,1,0,21155,1013.0,2729,0.014150943396226415
10354,10897954,349330,3,232,0,0,0,2,2,318,1,0,9,1,0,21155,1013.0,2729,0.01293103448275862
10355,10897953,347330,3,232,0,0,0,2,2,318,1,0,9,1,0,21155,1013.0,2729,0.01293103448275862
10356,10897952,347330,3,236,0,0,0,2,2,318,1,0,9,1,0,21155,1013.0,2729,0.012711864406779662
10357,10895013,975000,2,112,1,0,0,1,2,535,0,3,5,0,0,52323,950.0,2888,0.017857142857142856
10358,10891420,725000,2,113,1,1,0,1,4,327,0,8,2,0,0,51731,1013.0,2841,0.017699115044247787
10359,10888430,337500,2,95,1,1,0,3,2,232,0,3,5,0,0,52323,950.0,2888,0.021052631578947368
10360,10888429,347500,2,96,0,1,0,1,4,232,0,3,5,0,0,52323,950.0,2888,0.020833333333333332
10361,10888428,267500,1,87,0,1,0,1,4,232,0,3,5,0,0,52323,950.0,2888,0.011494252873563218
10362,10888426,295000,1,85,0,1,0,1,4,232,0,3,5,0,0,52323,950.0,2888,0.011764705882352941
10363,10888425,642500,3,142,0,1,0,1,4,232,0,3,5,0,0,52323,950.0,2888,0.02112676056338028
