,Id,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Terrace,Garden,State,Facades,Locality_encoded,Type_encoded,SubType_encoded,Prov_encoded,Region_encoded
7966,20177238,644100,3,129,1,1,1,3,2,672,0,6,6,2
7967,20177237,571900,2,105,1,1,1,3,2,672,0,6,6,2
7968,20177236,392700,0,59,1,1,1,3,2,672,0,5,6,2
7969,20177235,294700,0,46,1,1,0,3,2,672,0,5,6,2
7970,20177233,753600,3,119,1,1,0,3,2,672,0,8,6,2
7971,20177232,533900,2,114,1,1,1,3,2,672,0,6,6,2
7972,20177231,666100,3,135,1,1,1,3,2,672,0,6,6,2
7973,20177230,592900,2,92,1,1,0,3,2,672,0,8,6,2
7974,20177229,908600,3,154,1,1,0,3,2,672,0,8,6,2
7975,20177212,685000,3,412,0,1,1,3,4,694,1,4,10,1
7976,20177206,299900,2,83,1,1,0,6,0,793,0,3,3,0
7977,20177057,325000,2,110,0,1,0,6,0,357,0,3,0,0
7978,20177052,170000,2,146,1,1,0,1,2,417,1,0,1,1
7979,20177032,382703,3,143,0,0,0,1,3,287,1,0,5,0
7980,20177025,386520,3,149,0,0,0,2,2,286,1,0,0,0
7981,20176693,320000,2,90,1,1,0,2,0,206,0,3,3,0
7982,20176687,545000,3,132,0,1,0,2,0,535,1,0,5,0
7983,20176668,215000,2,62,0,1,0,1,0,663,0,3,5,0
7984,20176637,495000,1,57,1,0,0,1,2,535,0,3,5,0
7985,20176332,178000,2,106,1,0,1,4,3,560,1,0,2,0
7986,20176293,495000,5,184,1,1,1,5,2,400,1,0,0,0
7987,20176277,309000,2,218,0,1,0,5,0,509,1,0,5,0
7988,20176262,299000,3,150,1,1,1,5,4,223,1,0,7,1
7989,20176232,299000,3,132,1,1,0,1,2,412,1,0,10,1
7990,20176219,590000,3,165,1,1,0,1,2,761,0,3,6,2
7991,20176105,165000,0,35,0,1,0,2,0,619,0,5,5,0
7992,20175976,495000,5,430,1,1,0,4,2,62,1,9,5,0
7993,20175761,450000,3,146,1,1,1,1,3,697,1,0,2,0
7994,20175749,399000,3,130,0,1,0,2,3,263,0,8,10,1
7995,20175721,625000,3,94,1,1,0,3,2,535,0,3,5,0
7996,20175682,239000,3,146,1,1,0,1,2,228,0,10,10,1
7997,20175639,562160,3,166,0,0,0,3,4,328,1,0,2,0
7998,20175479,249000,4,160,1,1,1,1,2,412,1,0,10,1
7999,20175153,355000,4,123,0,1,0,2,3,386,1,0,1,1
8000,20175117,420000,3,124,0,1,0,4,2,743,1,0,6,2
8001,20175062,235000,2,75,1,1,0,3,2,32,0,3,6,2
8002,20174911,349000,2,90,1,1,1,3,2,594,0,3,2,0
8003,20174784,287000,2,103,0,0,0,2,2,772,0,3,6,2
8004,20174554,399000,7,402,0,1,0,2,2,142,0,10,10,1
8005,20173177,445000,2,165,0,1,1,1,4,168,0,7,2,0
8006,20173017,359000,2,110,1,1,0,2,0,719,0,3,6,2
8007,20172810,169000,1,71,1,1,0,3,2,412,0,3,10,1
8008,20172793,249000,2,183,0,0,0,3,2,412,0,3,10,1
8009,20172744,579000,3,195,1,0,0,1,0,403,1,0,0,0
8010,20172662,335000,4,196,0,1,0,1,2,164,1,0,0,0
8011,20172547,345000,6,330,1,1,0,5,0,2,1,0,4,0
8012,20172446,795000,2,105,1,1,0,3,2,535,0,3,5,0
8013,20172396,345000,6,330,1,1,0,5,0,2,1,0,4,0
8014,20172177,750000,3,305,1,1,1,2,4,504,1,0,2,0
8015,20171432,375000,1,139,1,1,0,3,2,697,0,8,2,0
8016,20171376,249000,3,145,1,0,0,1,2,149,1,0,3,0
8017,20171256,299000,2,115,1,1,0,3,4,435,0,3,10,1
8018,20170683,199000,2,77,1,1,1,1,3,85,1,0,10,1
8019,20170560,275000,3,220,1,0,1,1,0,81,1,0,5,0
8020,20170229,995000,5,302,0,0,0,1,0,287,1,1,5,0
8021,20170197,324000,2,96,1,1,0,6,2,719,0,3,6,2
8022,20170174,850000,3,77,0,0,0,6,0,535,0,3,5,0
8023,20170030,585000,3,96,0,1,0,5,3,459,0,3,5,0
8024,20169983,710000,2,80,1,1,0,6,2,535,0,3,5,0
8025,20169448,320000,1,78,0,0,0,2,3,761,0,3,6,2
8026,20169311,279000,1,82,1,1,1,5,0,85,1,0,10,1
8027,20168984,895000,3,456,0,1,0,1,2,598,1,2,3,0
8028,20168902,545000,2,81,1,1,0,2,2,535,0,3,5,0
8029,20168673,690000,3,217,1,0,1,1,4,513,1,0,5,0
8030,20168517,299000,2,84,0,1,0,1,0,332,0,3,0,0
8031,20168506,229000,3,132,1,0,0,1,0,509,1,0,5,0
8032,20168400,395000,3,123,0,1,1,3,2,601,0,6,9,1
8033,20168350,485000,7,217,1,1,0,5,2,44,1,0,3,0
8034,20168348,485000,7,217,1,1,0,5,2,44,1,0,3,0
8035,20168347,485000,7,217,1,1,0,5,2,44,1,2,3,0
8036,20168217,479000,2,135,1,1,0,1,2,32,0,7,6,2
8037,20168059,127000,2,88,0,1,0,1,2,254,0,3,1,1
8038,20167965,299000,3,250,1,1,0,1,3,150,1,0,0,0
8039,20167955,895000,7,310,1,1,0,1,4,594,1,1,2,0
8040,20167858,259000,3,120,0,1,1,4,3,220,1,0,9,1
8041,20167850,295000,3,145,1,1,0,1,4,568,1,1,2,0
8042,20167743,265000,3,118,1,1,0,5,3,608,1,0,2,0
8043,20167735,279000,2,110,1,1,0,1,2,233,0,3,2,0
8044,20167704,220000,2,75,1,0,0,4,3,772,0,3,6,2
8045,20167635,119990,2,107,1,0,1,5,3,456,1,0,8,1
8046,20167567,395000,4,390,1,0,0,5,4,388,1,2,2,0
8047,20167548,215000,7,927,1,1,0,4,4,28,1,2,10,1
8048,20167382,219000,1,66,1,0,0,1,3,672,0,7,6,2
8049,20167288,329000,5,226,1,1,1,1,4,387,1,0,7,1
8050,20167252,240000,4,144,1,1,1,1,2,171,1,0,10,1
8051,20167112,179500,1,90,1,0,0,3,4,85,0,3,10,1
8052,20167063,365000,2,85,1,1,0,3,2,346,0,3,6,2
8053,20167054,850000,7,375,0,0,0,4,0,737,0,10,6,2
8054,20166734,159000,0,123,0,1,0,2,4,649,1,0,0,0
8055,20166514,110000,3,103,0,1,1,1,2,422,1,0,7,1
8056,20166490,265000,2,96,0,0,0,2,2,719,0,7,6,2
8057,20166462,399000,3,154,0,1,0,1,3,474,1,0,0,0
8058,20166451,260000,4,138,1,1,1,1,3,318,1,0,9,1
8059,20166450,260000,4,138,1,1,1,1,3,351,1,0,9,1
8060,20166394,515000,2,103,1,0,0,2,0,291,0,3,5,0
8061,20166368,449000,5,305,0,1,0,2,2,222,1,0,0,0
8062,20166362,249000,2,176,1,1,0,1,0,349,1,0,5,0
8063,20166317,329000,4,198,0,1,1,1,4,8,1,0,10,1
8064,20166160,270000,3,131,1,1,0,1,0,63,1,0,0,0
8065,20165957,999000,5,445,1,1,0,3,4,670,1,0,3,0
8066,20165884,260000,2,75,1,0,0,1,0,719,0,3,6,2
8067,20165637,349000,2,135,0,0,0,1,2,761,0,6,6,2
8068,20165531,285000,4,220,0,1,0,2,3,342,1,0,10,1
8069,20165496,275000,2,90,1,1,0,1,0,552,0,3,6,2
8070,20165371,463000,2,114,0,1,0,1,0,164,0,3,0,0
8071,20165305,699000,5,260,1,1,1,3,2,552,1,0,6,2
8072,20165133,365000,1,123,1,0,0,2,0,2,0,3,4,0
8073,20165047,359000,3,163,1,1,1,1,0,26,1,0,10,1
8074,20164975,500000,3,330,0,1,1,1,4,296,1,1,0,0
8075,20164905,269000,3,133,0,0,1,5,3,165,1,0,5,0
8076,20164800,220000,1,42,1,1,0,4,2,650,0,3,5,0
8077,20164779,510000,7,420,1,1,0,1,2,412,1,0,10,1
8078,20164352,495000,3,163,0,1,0,2,2,761,0,3,6,2
8079,20164149,325000,2,153,0,1,1,2,3,759,0,3,3,0
8080,20164144,355000,2,131,0,0,0,2,3,759,0,3,3,0
8081,20164142,285000,1,108,0,1,0,2,3,759,0,3,3,0
8082,20164138,269000,2,95,0,1,0,2,3,759,0,3,3,0
8083,20164070,495000,3,240,1,1,1,1,4,54,1,0,7,1
8084,20164061,349000,4,224,0,1,0,2,3,602,1,0,10,1
8085,20164020,285000,1,108,0,1,0,2,3,759,0,3,3,0
8086,20163998,184900,2,65,0,0,0,4,2,32,0,3,6,2
8087,20163921,298000,3,123,0,1,0,3,0,145,0,3,3,0
8088,20163881,795000,3,231,1,1,0,3,2,346,0,3,6,2
8089,20163852,155000,3,108,0,1,1,4,2,85,1,0,10,1
8090,20163788,550000,3,158,0,1,1,1,2,772,1,0,6,2
8091,20163685,322000,1,73,1,0,0,3,2,719,0,3,6,2
8092,20163495,259000,3,141,0,0,0,2,3,85,1,0,10,1
8093,20163449,289000,5,123,0,1,1,4,4,223,1,0,7,1
8094,20163444,355000,3,110,1,0,0,1,3,772,0,3,6,2
8095,20163399,290000,0,48,0,0,0,2,2,536,0,5,6,2
8096,20163364,475000,4,240,1,1,1,1,3,58,1,0,0,0
8097,20163319,410000,2,163,1,1,0,1,2,32,0,3,6,2
8098,20163316,115000,2,122,0,1,1,5,2,690,1,0,1,1
8099,20163189,552491,3,207,1,0,0,1,0,617,1,0,5,0
8100,20163167,398000,3,144,0,1,0,1,4,164,1,0,0,0
8101,20162999,259500,1,60,1,1,0,1,0,62,1,0,5,0
8102,20162870,305000,4,179,0,0,0,1,2,462,1,0,3,0
8103,20162865,265000,2,86,0,0,0,3,0,636,0,3,3,0
8104,20162856,395000,4,229,0,0,0,1,2,480,1,0,3,0
8105,20162759,229000,1,56,0,1,0,6,0,44,0,3,3,0
8106,20162652,260000,1,50,0,0,0,3,0,781,0,3,9,1
8107,20162560,850000,1,95,1,1,1,3,2,743,0,3,6,2
8108,20162484,479000,4,135,0,0,0,3,0,54,1,0,7,1
8109,20162378,950000,4,278,0,1,1,3,4,601,1,1,9,1
8110,20162376,649000,4,350,1,1,0,2,4,670,1,1,3,0
8111,20162361,290000,2,71,0,1,0,4,3,782,0,3,6,2
8112,20162217,155000,2,75,0,0,1,1,0,210,0,3,2,0
8113,20162032,795000,1,100,1,0,0,4,2,234,1,2,6,2
8114,20161990,650000,4,224,0,1,0,4,4,736,1,1,2,0
8115,20161969,995000,5,398,1,1,1,1,2,44,0,10,3,0
8116,20161968,995000,5,398,1,1,1,1,2,44,1,0,3,0
8117,20161953,299000,4,167,1,1,1,2,3,171,1,0,10,1
8118,20161892,349000,4,319,0,0,0,4,4,59,1,0,0,0
8119,20161845,149000,2,93,1,1,0,1,2,606,1,0,0,0
8120,20161712,375000,3,110,1,1,0,3,2,368,0,7,6,2
8121,20161666,425000,3,222,0,1,0,1,3,578,1,0,3,0
8122,20161607,895000,4,440,1,0,0,2,4,441,1,1,3,0
8123,20161332,355000,1,70,0,1,1,3,2,145,0,3,3,0
8124,20161301,279000,4,141,0,0,0,2,4,85,1,0,10,1
8125,20161298,890000,3,173,1,1,0,3,2,545,0,8,2,0
8126,20161273,229000,3,180,1,0,0,1,3,244,0,10,7,1
8127,20161078,105000,2,109,0,1,0,4,2,182,1,2,1,1
8128,20160925,209000,3,249,1,1,1,5,2,515,1,0,10,1
8129,20160465,550000,3,170,1,1,1,3,4,571,1,0,9,1
8130,20160433,189000,3,101,1,1,0,4,0,165,1,0,5,0
8131,20160397,619000,2,80,0,1,0,6,0,535,0,3,5,0
8132,20160288,199000,1,86,1,0,0,6,0,560,0,7,2,0
8133,20160199,239000,2,102,1,0,0,1,4,45,0,3,5,0
8134,20160173,385000,2,67,0,1,0,5,0,663,0,3,5,0
8135,20160171,299000,2,100,1,1,0,1,0,2,0,3,4,0
8136,20160170,335000,3,123,1,1,0,1,0,2,0,3,4,0
8137,20160168,345000,3,123,1,1,0,2,0,2,0,3,4,0
8138,20160167,340000,3,123,1,1,0,1,0,2,0,3,4,0
8139,20160121,369000,4,175,1,0,1,1,0,706,1,0,2,0
8140,20160113,825000,4,123,0,1,0,5,0,538,1,1,5,0
8141,20160102,198000,3,202,1,1,1,4,2,412,1,0,10,1
8142,20160092,574000,3,193,1,1,1,3,2,636,1,0,3,0
8143,20160020,325000,4,170,1,0,0,1,2,44,1,0,3,0
8144,20159909,249000,3,141,0,1,0,5,3,98,1,0,0,0
8145,20159872,235000,2,78,1,1,0,1,4,786,0,3,0,0
8146,20159866,235000,2,78,1,1,0,1,4,298,0,3,0,0
8147,20159864,235000,2,78,1,1,0,1,4,507,0,3,0,0
8148,20159753,649000,4,175,0,1,0,3,2,740,0,8,6,2
8149,20159746,689000,4,175,0,1,0,3,2,740,0,8,6,2
8150,20159706,274000,2,87,1,1,0,2,2,462,0,3,3,0
8151,20159436,250000,2,96,1,1,0,1,2,145,0,3,3,0
8152,20158963,250000,2,112,1,1,1,2,3,142,0,3,10,1
8153,20158939,230000,1,66,1,1,0,3,0,412,0,8,10,1
8154,20158736,760000,4,241,1,0,0,6,2,346,0,3,6,2
8155,20158733,760000,4,241,1,0,0,6,2,234,0,3,6,2
8156,20158710,215000,1,42,1,0,0,6,2,164,0,3,0,0
8157,20158597,552499,3,120,1,1,0,3,4,168,0,6,2,0
8158,20158477,425000,5,205,0,1,0,3,2,222,1,0,0,0
8159,20158458,325000,2,88,0,1,0,2,0,44,0,3,3,0
8160,20158297,322500,2,95,1,1,0,3,3,32,0,3,6,2
8161,20158291,406500,2,115,1,1,0,3,3,32,0,6,6,2
8162,20158270,289000,4,127,1,0,0,1,2,412,0,10,10,1
8163,20158174,149000,3,93,1,0,0,1,3,412,1,0,10,1
8164,20158016,350000,4,165,0,1,1,4,4,223,1,0,7,1
8165,20158000,350000,7,440,1,1,1,4,4,223,0,10,7,1
8166,20157995,345000,2,123,1,1,0,1,0,2,0,3,4,0
8167,20157857,399000,4,236,1,1,0,1,3,235,1,0,0,0
8168,20157795,420000,3,245,0,0,0,1,4,135,1,1,8,1
8169,20157785,395000,5,220,1,1,1,4,2,219,1,0,9,1
8170,20157432,795000,2,80,1,1,0,3,2,535,0,8,5,0
8171,20157363,595000,4,174,0,1,0,2,0,211,1,0,0,0
8172,20157333,398000,2,361,0,1,0,1,4,145,1,0,3,0
8173,20157259,195000,1,45,1,1,0,1,0,14,0,3,5,0
8174,20157181,815000,3,76,1,1,0,6,2,535,0,3,5,0
8175,20157127,170000,3,160,1,1,0,4,2,779,1,0,5,0
8176,20157034,249000,2,124,1,1,0,1,2,200,1,0,3,0
8177,20156963,245000,1,45,0,1,0,5,0,159,0,3,5,0
8178,20156947,700000,4,203,1,1,1,1,3,571,0,10,9,1
8179,20156845,349000,4,234,1,1,0,1,4,339,1,0,0,0
8180,20156825,350000,3,171,1,1,0,1,4,105,1,0,10,1
8181,20156790,125000,3,66,0,1,0,1,4,95,1,0,8,1
8182,20156736,620000,6,272,0,1,0,6,2,180,0,3,5,0
8183,20156649,584000,2,121,1,1,0,3,2,740,0,3,6,2
8184,20156648,509000,2,114,1,1,1,3,2,740,0,7,6,2
8185,20156645,495000,2,95,1,1,0,3,2,740,0,3,6,2
8186,20156593,275000,4,189,0,0,1,6,2,228,1,0,10,1
8187,20156527,270000,2,108,0,1,0,3,2,12,0,7,1,1
8188,20156524,343000,3,165,1,1,0,1,2,292,1,0,0,0
8189,20156324,99000,2,88,0,0,1,4,2,74,1,0,8,1
8190,20156294,449000,2,90,1,1,0,3,2,234,0,3,6,2
8191,20156034,949000,4,237,1,1,1,3,4,202,1,0,2,0
8192,20155994,420000,3,146,1,1,0,3,3,48,0,3,8,1
8193,20155993,420000,3,146,1,1,0,2,3,48,0,3,8,1
8194,20155989,319000,1,93,1,1,1,2,3,48,0,3,8,1
8195,20155988,319000,1,93,1,1,1,3,3,48,0,3,8,1
8196,20155987,346000,2,102,1,1,1,2,3,48,0,3,8,1
8197,20155982,346000,2,102,1,1,1,2,3,48,0,3,8,1
8198,20155976,319000,1,93,1,1,1,2,3,48,0,3,8,1
8199,20155975,420000,3,146,1,1,0,2,3,48,0,3,8,1
8200,20155902,135000,2,80,1,1,0,5,2,725,0,6,1,1
8201,20155874,429000,2,298,1,0,0,1,3,797,1,2,3,0
8202,20155560,265000,3,95,1,1,0,1,2,750,0,3,2,0
8203,20155354,495000,3,128,1,1,0,1,2,234,0,3,6,2
8204,20155276,795000,5,270,1,1,0,1,2,719,1,0,6,2
8205,20155064,189000,3,107,0,1,0,4,2,223,1,0,7,1
8206,20154977,325000,2,75,1,0,1,1,2,44,0,7,3,0
8207,20154805,318000,4,192,1,1,0,4,3,578,1,0,3,0
8208,20154694,395000,3,128,1,1,1,4,3,609,1,0,3,0
8209,20154402,299000,2,161,0,1,0,2,0,727,1,0,0,0
8210,20154356,279000,3,182,0,1,1,1,2,227,1,0,3,0
8211,20154269,415000,3,145,0,1,1,3,3,704,1,0,0,0
8212,20154197,129000,0,39,0,1,0,1,2,585,0,5,5,0
8213,20154090,399000,3,123,1,1,0,3,2,653,0,7,2,0
8214,20153990,579000,2,102,0,1,0,2,2,44,0,3,3,0
8215,20153988,279000,2,100,0,0,0,1,0,297,0,3,0,0
8216,20153987,275000,2,108,0,1,0,1,0,297,0,3,0,0
8217,20153850,359000,3,122,1,1,0,3,3,44,0,3,3,0
8218,20153279,290000,4,242,1,0,0,1,3,432,0,10,7,1
8219,20153263,998000,7,980,1,0,0,4,4,303,1,0,0,0
8220,20153198,250000,1,70,0,0,0,1,2,368,0,3,6,2
8221,20153027,269000,4,160,0,1,0,4,3,164,1,0,0,0
8222,20153020,149000,2,89,1,1,0,5,0,165,1,0,5,0
8223,20152984,314000,3,189,0,0,0,2,2,178,1,0,3,0
8224,20152957,275000,3,130,1,1,0,1,0,445,1,0,0,0
8225,20152748,179000,3,117,1,0,0,4,0,339,1,0,0,0
8226,20152687,395000,2,111,1,1,1,4,2,346,0,7,6,2
8227,20152684,399000,5,331,1,1,0,1,4,104,1,0,7,1
8228,20152447,595000,4,367,0,0,0,4,4,510,1,0,3,0
8229,20151953,219000,3,110,1,1,0,4,0,615,0,3,3,0
8230,20151621,139900,1,50,0,1,0,5,3,44,0,3,3,0
8231,20151198,260000,2,70,1,0,0,6,2,541,0,3,3,0
8232,20150450,175000,3,300,1,1,1,4,2,565,1,0,1,1
8233,20150263,279000,2,72,1,1,0,1,2,737,0,3,6,2
8234,20150227,280000,2,85,1,1,0,5,2,743,0,3,6,2
8235,20150068,340000,2,131,1,1,0,5,3,46,1,0,0,0
8236,20149965,210000,2,75,0,1,0,6,2,160,0,3,10,1
8237,20149893,495000,1,90,1,0,0,6,2,761,0,6,6,2
8238,20149743,990000,5,223,0,1,0,4,2,761,0,3,6,2
8239,20149567,390000,2,70,1,1,0,1,0,346,0,6,6,2
8240,20149248,175000,1,65,0,1,0,5,0,332,0,3,0,0
8241,20149201,525000,3,160,1,1,1,3,4,475,1,1,10,1
8242,20149011,240000,2,100,0,1,0,5,2,719,0,6,6,2
8243,20149010,239000,2,80,1,1,0,1,2,640,0,3,6,2
8244,20148920,215000,3,107,1,1,1,1,3,422,1,0,7,1
8245,20148876,240000,3,188,1,1,1,4,2,474,1,0,0,0
8246,20148825,199000,2,83,1,1,0,1,2,759,0,3,3,0
8247,20148822,169000,2,160,1,1,1,1,2,673,1,11,10,1
8248,20148806,169000,2,85,0,1,0,1,2,649,0,3,0,0
8249,20148731,199000,5,173,1,0,0,5,2,35,1,0,10,1
8250,20148679,592000,3,221,1,1,0,1,4,292,1,0,0,0
8251,20148379,700000,5,378,1,1,1,3,4,3,1,1,0,0
8252,20148376,298800,2,204,1,1,0,1,3,66,1,2,0,0
8253,20148348,595000,3,190,1,1,1,5,4,669,1,0,9,1
8254,20148346,595000,3,190,1,1,1,5,4,572,1,0,9,1
8255,20148078,325000,2,93,1,1,0,3,2,391,0,3,6,2
8256,20147950,795000,1,160,1,0,0,4,2,234,1,2,6,2
8257,20147823,189000,2,90,1,0,0,1,3,703,1,0,10,1
8258,20147779,164900,4,130,0,0,0,2,2,353,1,0,1,1
8259,20147741,259000,3,119,0,1,1,5,0,98,1,0,0,0
8260,20147737,650000,3,135,1,1,0,3,0,740,0,3,6,2
8261,20147445,525000,5,253,1,1,1,1,2,682,1,11,2,0
8262,20147096,255000,2,70,1,1,1,1,4,85,1,0,10,1
8263,20146809,250000,2,75,0,0,0,6,1,412,0,3,10,1
8264,20146620,799000,3,401,0,0,0,1,4,232,1,1,5,0
8265,20146553,689000,4,331,1,0,0,1,2,728,1,0,5,0
8266,20146538,517750,3,117,1,1,1,3,2,781,0,6,9,1
8267,20146536,610000,3,131,1,1,0,3,3,701,0,3,9,1
8268,20146534,139000,4,145,1,1,0,5,2,182,1,0,1,1
8269,20146405,895000,5,350,1,1,1,1,4,516,1,1,6,2
8270,20146261,375000,6,615,0,0,0,3,4,123,1,2,0,0
8271,20146194,199000,4,197,0,1,0,1,2,606,1,0,0,0
8272,20146176,329000,3,123,0,1,0,1,0,303,0,3,0,0
8273,20146132,619000,2,80,1,1,0,6,2,459,0,3,5,0
8274,20145968,375000,3,140,1,1,1,1,4,669,1,0,9,1
8275,20145339,229000,1,85,1,1,0,1,2,412,0,8,10,1
8276,20145303,239000,3,116,1,1,1,1,2,196,1,0,10,1
8277,20144623,398000,3,116,1,1,1,2,0,706,1,0,2,0
8278,20144204,385000,1,68,1,0,0,3,2,761,0,3,6,2
8279,20144163,389000,3,163,1,0,0,1,4,624,1,0,0,0
8280,20143919,975000,6,615,0,1,0,3,4,123,1,9,0,0
8281,20143808,649000,6,194,1,1,0,1,3,44,0,3,3,0
8282,20143805,649000,6,194,1,1,0,1,3,44,0,8,3,0
8283,20143681,435000,6,158,1,1,0,6,2,145,0,3,3,0
8284,20143458,535000,4,230,1,1,1,3,2,735,1,0,6,2
8285,20143173,880000,2,183,1,1,0,3,0,544,0,3,5,0
8286,20143148,825000,1,91,0,1,0,3,0,535,0,3,5,0
8287,20142987,245000,2,77,1,0,0,6,0,708,0,3,2,0
8288,20142984,240000,2,100,1,1,0,2,0,203,0,3,3,0
8289,20142983,240000,2,100,1,1,0,2,0,44,0,3,3,0
8290,20142895,645000,4,335,1,0,0,1,4,548,1,4,5,0
8291,20142880,285000,2,89,1,1,0,6,0,358,0,3,0,0
8292,20142820,225000,2,56,0,1,0,3,0,619,0,6,5,0
8293,20142783,275000,4,157,0,1,1,5,3,296,1,0,0,0
8294,20142697,285000,1,79,1,0,0,1,2,234,0,3,6,2
8295,20142658,195000,2,70,1,1,0,6,2,615,0,3,3,0
8296,20142333,475000,3,101,0,1,0,1,0,44,0,3,3,0
8297,20142217,165000,1,70,1,0,0,1,4,254,0,10,1,1
8298,20141887,342000,2,99,1,1,0,3,3,219,0,3,9,1
8299,20141886,322000,1,78,1,1,0,3,3,219,0,3,9,1
8300,20141884,357000,2,107,1,1,0,3,3,219,0,3,9,1
8301,20141883,429000,2,112,1,1,0,3,3,219,0,8,9,1
8302,20141823,259900,2,105,1,1,0,1,2,615,0,3,3,0
8303,20141631,274000,4,214,1,1,0,3,3,106,0,6,10,1
8304,20141610,640000,3,242,1,1,1,1,2,145,1,0,3,0
8305,20141598,289000,2,98,1,1,0,5,2,719,0,3,6,2
8306,20141228,695000,6,290,1,1,0,2,3,237,0,10,2,0
8307,20141124,199000,3,109,1,1,1,1,2,312,1,0,10,1
8308,20141050,179000,2,70,1,0,0,5,2,145,0,7,3,0
8309,20140828,249000,3,155,1,1,0,4,0,349,1,0,5,0
8310,20140686,995000,5,288,1,1,0,3,2,761,0,8,6,2
8311,20140000,195000,2,73,1,0,0,1,2,738,0,3,6,2
8312,20139853,292000,3,98,1,1,0,2,0,223,0,3,7,1
8313,20139542,375000,2,120,1,1,0,1,4,520,1,0,0,0
8314,20139531,680000,3,152,1,1,0,3,2,740,0,6,6,2
8315,20139502,159900,2,58,1,1,0,1,4,79,1,0,8,1
8316,20139317,435000,3,305,1,0,0,1,0,663,1,0,5,0
8317,20139313,435000,3,305,1,0,0,1,0,663,1,0,5,0
8318,20139288,595000,3,293,0,1,0,1,4,343,1,1,1,1
8319,20139273,249000,5,183,1,0,0,5,0,349,1,0,5,0
8320,20139238,225000,1,48,1,0,0,1,2,346,0,3,6,2
8321,20139175,399000,2,100,1,1,0,1,2,442,1,0,2,0
8322,20139118,247000,2,88,1,1,0,1,0,206,0,3,3,0
8323,20139105,475000,2,146,1,0,0,1,3,44,0,3,3,0
8324,20139076,415000,3,130,0,1,1,1,0,401,1,0,0,0
8325,20139007,239000,5,130,1,1,0,5,2,85,1,0,10,1
8326,20138858,660000,4,200,1,0,0,4,0,44,0,3,3,0
8327,20138855,550000,5,235,1,1,0,2,2,44,0,3,3,0
8328,20138853,445000,4,175,1,1,0,2,2,145,0,3,3,0
8329,20138668,537000,4,267,1,1,1,2,3,413,1,0,9,1
8330,20138667,548000,4,266,1,1,1,2,3,413,1,0,9,1
8331,20138666,482000,3,228,1,1,1,2,3,413,1,0,9,1
8332,20138665,489000,3,228,1,1,1,2,3,413,1,0,9,1
8333,20138644,675000,4,277,0,1,0,1,4,442,1,0,2,0
8334,20138488,529500,4,150,1,0,1,3,3,224,1,0,3,0
8335,20138101,385000,3,227,1,1,0,3,3,587,1,0,2,0
8336,20138087,275000,4,107,1,0,0,5,2,730,1,2,6,2
8337,20137362,469000,4,235,0,1,0,4,4,797,1,0,3,0
8338,20136551,400000,3,144,1,1,0,7,4,348,1,0,10,1
8339,20136540,185000,2,64,0,0,0,1,2,291,0,3,5,0
8340,20136532,315000,3,136,1,1,0,1,3,738,0,8,6,2
8341,20136248,57000,2,45,1,1,0,4,2,228,1,0,10,1
8342,20136247,99000,3,109,1,1,1,4,2,228,0,10,10,1
8343,20136119,285000,3,165,1,1,1,3,4,170,1,1,9,1
8344,20136118,285000,3,165,1,1,1,3,4,265,1,1,9,1
8345,20135345,199000,2,136,1,1,1,1,2,85,1,0,10,1
8346,20135259,259000,4,139,0,1,1,1,3,472,1,0,10,1
8347,20135207,330000,2,96,1,0,0,3,2,719,0,3,6,2
8348,20135096,850000,4,220,1,1,1,3,4,761,1,1,6,2
8349,20135064,199000,1,50,0,0,0,2,0,66,0,3,0,0
8350,20135057,272000,1,90,1,0,0,6,1,636,0,3,3,0
8351,20134761,187500,2,105,0,1,0,5,0,306,0,3,3,0
8352,20134748,598000,3,123,0,1,1,4,2,346,0,7,6,2
8353,20134491,795000,3,155,0,1,0,1,0,14,0,8,5,0
8354,20134454,339000,3,178,0,1,0,1,0,617,1,0,5,0
8355,20134428,425000,3,136,1,1,1,3,2,32,1,0,6,2
8356,20134315,155000,3,146,1,1,1,4,3,85,1,0,10,1
8357,20134251,310000,3,99,1,1,0,3,0,306,0,3,3,0
8358,20133789,525000,4,123,1,1,0,5,4,14,1,1,5,0
8359,20133521,650943,3,165,1,0,0,1,0,624,1,0,0,0
8360,20133474,657746,3,162,1,0,0,1,0,390,1,0,2,0
8361,20133198,269000,2,77,1,1,0,1,2,325,0,3,5,0
8362,20133186,320000,3,99,1,1,0,1,2,516,0,3,6,2
8363,20132988,280000,4,206,1,1,1,1,3,22,0,10,8,1
8364,20132648,375000,3,193,0,0,1,1,4,170,1,0,9,1
8365,20132588,239000,2,90,0,1,0,1,3,165,0,3,5,0
8366,20132587,299000,3,148,0,0,1,1,4,444,1,0,5,0
8367,20132586,255000,2,90,0,1,0,1,3,165,0,3,5,0
8368,20132489,970000,4,305,1,1,1,3,4,348,1,1,10,1
8369,20132146,295000,12,450,0,0,0,4,2,437,1,0,1,1
8370,20132132,325000,2,86,1,1,0,3,2,32,0,8,6,2
8371,20131957,230000,3,88,1,1,0,1,4,516,0,3,6,2
8372,20131726,215000,1,55,1,1,0,5,0,234,0,3,6,2
8373,20131659,195000,2,80,0,0,0,2,2,738,0,7,6,2
8374,20131407,169000,0,50,1,0,0,5,0,211,0,5,0,0
